parada_id,equipo_id,fecha,hora_inicio_aprox,duracion_horas,tipo_parada,causa,costo_estimado_soles
PAR-004036,PC_EQ_01,2027-11-24,02:00,8.2, preventiva,Mantenimiento programado (plan anual),15667.0
PAR-007083,PC-EQ-10 ,2026-01-25,02:00,6.9, preventiva,Mantenimiento programado (plan anual),6233.0
PAR-006135,PC_EQ_07,2026-09-20,04:00,2.8,Operativa,Condiciones climáticas adversas,1186.0
PAR-006978,PC-EQ-10 ,2024-12-23,14:00,0.5,Correctiva,Falla de lubricaciÃ³n,529.0
PAR-006976,PC-EQ-10	,2024-12-09,06:00,8.2,Preventiva,Mantenimiento programado (plan anual),6647.0
PAR-004319, PC-EQ-02,13/01/2027,12:00,5.5,Preventiva,Mantenimiento programado (plan anual),4434.0
PAR-004447,pc-eq-03,23/07/2024,05:00,0.7,Correctiva ,Falla mecánica - desgaste de componente,1157.0
PAR-004368,PC_EQ_02,15/07/2027,17:00,2.7,Operativa,Condiciones climáticas adversas,1414.0
PAR-006728,PC-EQ-09	,27/12/2025,02:00,3.9,CORRECTIVA,Falla mecánica - desgaste de componente,3911.0
PAR-007056, PC-EQ-10,2025-09-25,15:00,1.5,OPERATIVA,Condiciones climáticas adversas,481.0
PAR-005772,PCEQ06,2025-10-19,01:00,0.9,Correctiva,Falla de lubricación,1203.0
PAR-006487,pc-eq-08,11/10/2026,03:00,17.2, correctiva,Falla mecánica - desgaste de componente,15141.0
PAR-004927,PC-EQ-04 ,2026-01-05,14:00,8.9,PREVENTIVA,Mantenimiento programado (plan anual),13125.0
PAR-005970, PC-EQ-07,2024-02-14,16:00,4.1, preventiva,Mantenimiento programado (plan anual),8390.0
PAR-004772,PC-EQ-04,2024-08-29,12:00,2.8,Operativa ,Espera de insumos (reactivos/bolas de molienda),1539.0
PAR-004791,pc-eq-04,2024-10-29,12:00,5.3, correctiva,Falla de lubricación,9214.0
PAR-006250,PC-EQ-08,2024-03-12,11:00,1.5,Operativa,Corte de energía externo,372.0
PAR-006169,PC-EQ-07	,2027-02-19,05:00,1.2,Correctiva ,Falla de lubricación,2308.0
PAR-003703,PC-EQ-01,2024-04-28,20:00,3.0,Operativa ,Espera de insumos (reactivos/bolas de molienda),839.0
PAR-006603,PC-EQ-09,21/01/2024,00:00,7.0,Preventiva,Mantenimiento programado (plan anual),9335.0
PAR-006377,PC_EQ_08,06/08/2025,02:00,3.1,Correctiva,Falla elÃ©ctrica - motor/tablero,3966.0
PAR-005079,pc-eq-04,2027-05-08,06:00,6.3,Correctiva,Falla mecánica - desgaste de componente,
PAR-005507,PC_EQ_05,2026-12-21,00:00,11.8,CORRECTIVA,Atoro de mineral / obstrucción,21318.0
PAR-004539,PC-EQ-03 ,11/11/2025,16:00,0.6, operativa,Condiciones climáticas adversas,354.0
PAR-006278,PC-EQ-08,2024-07-03,07:00,3.0,Correctiva,,4888.0
PAR-007059,PC-EQ-10	,2025-10-02,01:00,4.6,Preventiva,Mantenimiento programado (plan anual),10001.0
PAR-006998,PC-EQ-10,2025-03-10,02:00,12.4,Correctiva,Rotura de faja/correa,26828.0
PAR-004428,PC-EQ-03,27/03/2024,04:00,1.4,Operativa,,725.0
PAR-005111,pc-eq-04,2027-08-02,16:00,0.5,CORRECTIVA,Atoro de mineral / obstrucción,955.0
PAR-004440, PC-EQ-03,2024-05-29,08:00,8.6,Preventiva,Mantenimiento programado (plan anual),12306.0
PAR-006857,PC-EQ-09 ,04/09/2027,12:00,3.7, correctiva,Atoro de mineral / obstrucción,6838.0
PAR-003978,PC_EQ_01,2027-04-17,03:00,11.5,Correctiva ,Falla de lubricación,12593.0
PAR-006902,PC-EQ-10 ,2024-03-14,04:00,7.5,Preventiva,Mantenimiento programado (plan anual),9621.0
PAR-004238, PC-EQ-02,09/02/2026,13:00,6.8,Correctiva,Rotura de faja/correa,12355.0
PAR-005285,pc-eq-05,27/02/2025,06:00,5.9,Correctiva,Atoro de mineral / obstrucción,4852.0
PAR-005208,PC-EQ-05 ,2024-06-30,15:00,6.5,Correctiva,Atoro de mineral / obstrucción,11840.0
PAR-007166,PCEQ10,2026-11-24,00:00,8.1,Preventiva,,10585.0
PAR-005303,pc-eq-05,25/04/2025,17:00,5.9,CORRECTIVA,Falla de lubricación,4878.0
PAR-003814,PCEQ01,2025-08-19,11:00,2.6,OPERATIVA,Falta de mineral en cancha,1485.0
PAR-004089,pc-eq-02,23/06/2024,11:00,2.6,Correctiva,Atoro de mineral / obstrucción,4082.0
PAR-006887,PC_EQ_10,2024-01-13,08:00,0.5,Correctiva,Atoro de mineral / obstrucción,532.0
PAR-004970,PC-EQ-04	,26/05/2026,09:00,0.5,Operativa ,Corte de energía externo,129.0
PAR-006907,pc-eq-10,2024-03-30,16:00,2.4,Correctiva ,Atoro de mineral / obstrucción,2607.0
PAR-005819,PC-EQ-06,2026-04-22,03:00,9.2,CORRECTIVA,Falla mecánica - desgaste de componente,12328.0
PAR-004705,PCEQ04,2024-02-27,11:00,6.6, preventiva,,9222.0
PAR-007060,PC-EQ-10 ,2025-10-04,00:00,2.5,Operativa,Espera de insumos (reactivos/bolas de molienda),1276.0
PAR-005646,pc-eq-06,20/04/2024,05:00,0.9,Operativa,Espera de insumos (reactivos/bolas de molienda),333.0
PAR-007206,PCEQ10,08/05/2027,03:00,3.2,Correctiva ,Atoro de mineral / obstrucción,3865.0
PAR-005992,PC_EQ_07,2024-07-28,07:00,7.3, preventiva,Mantenimiento programado (plan anual),7789.0
PAR-004766,PC-EQ-04	,2024-08-17,06:00,8.3,Preventiva ,Mantenimiento programado (plan anual),12027.0
PAR-006119,PC-EQ-07 ,22/06/2026,01:00,7.1, preventiva,Mantenimiento programado (plan anual),6543.0
PAR-007207,pc-eq-10,2027-05-16,04:00,2.1,Correctiva,,4025.0
PAR-004084,PC-EQ-02 ,04/06/2024,03:00,7.8, correctiva,Falla eléctrica - motor/tablero,14246.0
PAR-006021,PC-EQ-07	,24/12/2024,03:00,8.9, preventiva,Mantenimiento programado (plan anual),13612.0
PAR-007151,PC-EQ-10,30/09/2026,03:00,3.1,CORRECTIVA,Falla eléctrica - motor/tablero,6712.0
PAR-004214,PCEQ02,2025-11-27,12:00,4.2,Preventiva ,Mantenimiento programado (plan anual),3583.0
PAR-005481,PC-EQ-05,2026-10-03,16:00,6.6,Correctiva,Falla eléctrica - motor/tablero,5750.0
PAR-005185,PC-EQ-05,22/04/2024,00:00,20.0,CORRECTIVA,Falla de lubricación,38910.0
PAR-004698,pc-eq-04,2024-02-02,06:00,9.0,Correctiva,Rotura de faja/correa,9267.0
PAR-004848,PCEQ04,2025-04-21,07:00,6.1,Correctiva,Falla mecánica - desgaste de componente,13238.0
PAR-004982,PCEQ04,2026-06-28,09:00,7.3,Correctiva,Falla de lubricaciÃ³n,10574.0
PAR-006082,PC-EQ-07	,2025-11-24,08:00,0.5,CORRECTIVA,Falla eléctrica - motor/tablero,897.0
PAR-004843,PC-EQ-04 ,2025-04-02,02:00,19.2,Correctiva,Atoro de mineral / obstrucción,24583.0
PAR-005921,PC-EQ-06 ,2027-07-08,21:00,1.7,Correctiva,Falla eléctrica - motor/tablero,1963.0
PAR-006205,PC_EQ_07,2027-08-17,01:00,16.1,Correctiva ,Falla mecánica - desgaste de componente,19811.0
PAR-004806,PC-EQ-04	,2024-12-14,00:00,20.0, correctiva,Falla eléctrica - motor/tablero,18940.0
PAR-004306,PC_EQ_02,31/10/2026,01:00,20.0,Correctiva ,Rotura de faja/correa,37949.0
PAR-006618,PC-EQ-09 ,2024-05-28,04:00,3.6,Correctiva ,Atoro de mineral / obstrucción,6425.0
PAR-003877,PC-EQ-01	,2026-03-24,15:00,1.3,OPERATIVA,,564.0
PAR-007126,PCEQ10,2026-06-22,00:00,15.9,Correctiva ,Atoro de mineral / obstrucciÃ³n,19775.0
PAR-003848, PC-EQ-01,23/12/2025,09:00,3.8,Correctiva ,Atoro de mineral / obstrucción,5644.0
PAR-004184,PCEQ02,2025-07-31,04:00,3.7,Correctiva,Atoro de mineral / obstrucción,3994.0
PAR-004018,PC-EQ-01	,01/09/2027,15:00,7.9,Correctiva ,Falla de lubricación,12152.0
PAR-004140,PCEQ02,2025-01-22,12:00,1.8, operativa,Espera de insumos (reactivos/bolas de molienda),406.0
PAR-006606,PCEQ09,2024-03-02,01:00,6.5,Preventiva ,Mantenimiento programado (plan anual),10858.0
PAR-003921,PC-EQ-01,2026-09-24,07:00,2.1,CORRECTIVA,Falla mecánica - desgaste de componente,4464.0
PAR-005392,pc-eq-05,2026-02-03,03:00,9.2,Correctiva,Falla de lubricación,11828.0
PAR-006063,PC-EQ-07 ,20/08/2025,03:00,5.2, preventiva,Mantenimiento programado (plan anual),6941.0
PAR-003776,PC-EQ-01	,2025-02-22,04:00,18.3, correctiva,Falla mecánica - desgaste de componente,26938.0
PAR-004715,PC-EQ-04,2024-03-31,02:00,1.9,Operativa,Espera de insumos (reactivos/bolas de molienda),977.0
PAR-004540,PC-EQ-03 ,2025-11-12,13:00,2.9, operativa,Falta de mineral en cancha,1553.0
PAR-004512, PC-EQ-03,03/07/2025,16:00,6.0, correctiva,Falla mecánica - desgaste de componente,7651.0
PAR-006165,PC_EQ_07,09/02/2027,04:00,8.0,Preventiva,Mantenimiento programado (plan anual),10629.0
PAR-006134,PC_EQ_07,2026-09-13,11:00,1.9,OPERATIVA,Espera de insumos (reactivos/bolas de molienda),855.0
PAR-004521,PC-EQ-03 ,2025-08-14,05:00,0.5,Correctiva,Atoro de mineral / obstrucción,981.0
PAR-003922, PC-EQ-01,2026-09-26,19:00,0.9,OPERATIVA,Condiciones climáticas adversas,289.0
PAR-004373,PC-EQ-02,2027-08-08,09:00,2.1,Correctiva ,Rotura de faja/correa,1973.0
PAR-004779,PCEQ04,2024-09-20,06:00,16.2,CORRECTIVA,Falla mecánica - desgaste de componente,27829.0
PAR-005364,pc-eq-05,2025-11-17,07:00,1.1,Operativa ,Corte de energía externo,642.0
PAR-006873,pc-eq-09,20/11/2027,15:00,2.3,Operativa ,Falta de mineral en cancha,1154.0
PAR-005875, PC-EQ-06,23/12/2026,03:00,2.8,Correctiva,Rotura de faja/correa,2584.0
PAR-004809,PC-EQ-04,2024-12-23,00:00,0.5,Operativa ,Falta de mineral en cancha,257.0
PAR-006589,PC-EQ-08 ,2027-11-12,10:00,5.2,Correctiva,Atoro de mineral / obstrucción,9278.0
PAR-005460,PCEQ05,2026-07-24,19:00,2.2,Operativa,Corte de energía externo,841.0
PAR-004660,PC-EQ-03,26/07/2027,06:00,6.7,Preventiva,Mantenimiento programado (plan anual),13078.0
PAR-006026,PCEQ07,19/01/2025,11:00,0.9,Correctiva,Rotura de faja/correa,1295.0
PAR-004952,PC-EQ-04,2026-04-05,21:00,0.7, operativa,Falta de mineral en cancha,357.0
PAR-005479,PC-EQ-05 ,27/09/2026,04:00,5.0,Correctiva,Falla eléctrica - motor/tablero,5827.0
PAR-005659,PC-EQ-06	,01/06/2024,11:00,3.2, correctiva,Rotura de faja/correa,5823.0
PAR-005549,PCEQ05,13/05/2027,15:00,7.6, preventiva,Mantenimiento programado (plan anual),15448.0
PAR-004256,PC-EQ-02 ,2026-04-22,01:00,2.3,Operativa ,Espera de insumos (reactivos/bolas de molienda),545.0
PAR-004189,PCEQ02,13/08/2025,10:00,1.7,Operativa ,Corte de energía externo,775.0
PAR-005451, PC-EQ-05,23/06/2026,00:00,8.6,Preventiva ,Mantenimiento programado (plan anual),12450.0
PAR-005815,PC_EQ_06,07/04/2026,03:00,2.0,Operativa ,Corte de energía externo,562.0
PAR-006793,PC_EQ_09,01/10/2026,08:00,2.9, correctiva,Atoro de mineral / obstrucción,4375.0
PAR-005540, PC-EQ-05,2027-04-24,02:00,9.5,Correctiva ,Falla de lubricación,12402.0
PAR-004538,PC-EQ-03 ,11/11/2025,15:00,6.2,Preventiva ,Mantenimiento programado (plan anual),8637.0
PAR-005272,PCEQ05,16/01/2025,09:00,2.6,Operativa,Falta de mineral en cancha,713.0
PAR-004529,PCEQ03,04/10/2025,11:00,1.6,OPERATIVA,Espera de insumos (reactivos/bolas de molienda),517.0
PAR-005715,PC-EQ-06,2025-03-01,12:00,6.6, correctiva,Falla mecánica - desgaste de componente,7152.0
PAR-003853,PC-EQ-01	,14/01/2026,19:00,0.8,Operativa,Corte de energía externo,288.0
PAR-003697,PC-EQ-01	,22/03/2024,01:00,10.3,Correctiva,Falla mecánica - desgaste de componente,19500.0
PAR-005450,PC-EQ-05 ,21/06/2026,22:00,1.0,Correctiva,Falla eléctrica - motor/tablero,1622.0
PAR-007241,PC_EQ_10,2027-10-17,09:00,6.5, preventiva,Mantenimiento programado (plan anual),10152.0
PAR-006016, PC-EQ-07,2024-11-22,10:00,3.5,Correctiva,Falla de lubricación,6894.0
PAR-004632,PC-EQ-03	,2027-02-02,10:00,7.9,PREVENTIVA,Mantenimiento programado (plan anual),13561.0
PAR-005650,PC-EQ-06	,2024-04-28,04:00,5.3,Preventiva,Mantenimiento programado (plan anual),7594.0
PAR-005012, PC-EQ-04,23/09/2026,14:00,0.9,Operativa ,Corte de energía externo,285.0
PAR-005982,PC_EQ_07,24/04/2024,15:00,7.0,Preventiva,Mantenimiento programado (plan anual),6360.0
PAR-006497,PC_EQ_08,2026-11-13,12:00,1.9,OPERATIVA,Falta de mineral en cancha,790.0
PAR-003973,PC-EQ-01 ,2027-04-05,04:00,8.0, preventiva,Mantenimiento programado (plan anual),8074.0
PAR-006151,PC_EQ_07,2026-12-20,04:00,9.0,Preventiva,Mantenimiento programado (plan anual),15387.0
PAR-007153,pc-eq-10,04/10/2026,20:00,1.9,Correctiva ,Atoro de mineral / obstrucción,2783.0
PAR-005161,PC_EQ_05,2024-01-15,15:00,8.0,Preventiva,Mantenimiento programado (plan anual),9547.0
PAR-003935, PC-EQ-01,2026-11-08,01:00,7.3, preventiva,,15812.0
PAR-005060,PC-EQ-04,2027-03-04,03:00,20.0,Correctiva ,Falla de lubricación,35231.0
PAR-004661,PCEQ03,01/08/2027,07:00,2.0,OPERATIVA,Falta de mineral en cancha,1144.0
PAR-006559,PC-EQ-08	,2027-07-31,00:00,0.8, operativa,Condiciones climáticas adversas,305.0
PAR-004925,PC-EQ-04	,2025-12-30,14:00,4.8,Correctiva ,Falla eléctrica - motor/tablero,5860.0
PAR-006819,PC_EQ_09,2027-02-14,13:00,6.1,Correctiva,Falla de lubricación,13019.0
PAR-005258, PC-EQ-05,2024-12-09,00:00,8.4,Correctiva,Falla mecánica - desgaste de componente,11284.0
PAR-006837,PCEQ09,27/05/2027,19:00,2.9,Correctiva,Atoro de mineral / obstrucción,5556.0
PAR-007061,PC_EQ_10,2025-10-11,08:00,0.5,Correctiva ,Atoro de mineral / obstrucción,1066.0
PAR-003868,PC_EQ_01,2026-02-26,02:00,2.9,Operativa,Espera de insumos (reactivos/bolas de molienda),1210.0
PAR-007261,PC-EQ-10	,2027-12-25,03:00,4.2,Correctiva,Atoro de mineral / obstrucción,5864.0
PAR-007215, PC-EQ-10,26/06/2027,12:00,8.3,Preventiva ,Mantenimiento programado (plan anual),16903.0
PAR-006839,PC-EQ-09 ,2027-06-03,20:00,2.3,Correctiva,Falla mecánica - desgaste de componente,2476.0
PAR-004556,PC_EQ_03,06/01/2026,12:00,1.8, operativa,Condiciones climáticas adversas,542.0
PAR-003715,PC-EQ-01 ,21/06/2024,10:00,5.6, preventiva,Mantenimiento programado (plan anual),9959.0
PAR-006160,pc-eq-07,2027-01-20,10:00,8.6,Preventiva,Mantenimiento programado (plan anual),14547.0
PAR-004697,PC_EQ_04,2024-01-28,07:00,6.1,Preventiva,Mantenimiento programado (plan anual),9382.0
PAR-004004,pc-eq-01,29/07/2027,14:00,2.6,OPERATIVA,Falta de mineral en cancha,817.0
PAR-004284,PC-EQ-02 ,2026-08-23,13:00,4.0,PREVENTIVA,Mantenimiento programado (plan anual),3934.0
PAR-006613, PC-EQ-09,2024-05-04,21:00,0.6, correctiva,Falla eléctrica - motor/tablero,1085.0
PAR-005279,PCEQ05,2025-02-06,16:00,1.8,Operativa ,Condiciones climáticas adversas,696.0
PAR-005446, PC-EQ-05,2026-06-11,03:00,20.0, correctiva,Rotura de faja/correa,19655.0
PAR-004866,PC-EQ-04 ,2025-06-25,00:00,2.7,Operativa,Corte de energía externo,1010.0
PAR-006383, PC-EQ-08,2025-08-23,04:00,1.8,OPERATIVA,Condiciones climáticas adversas,691.0
PAR-006880,PC_EQ_09,10/12/2027,05:00,7.6,Correctiva ,Rotura de faja/correa,11746.0
PAR-005711,PC-EQ-06,22/02/2025,13:00,5.4,Preventiva,Mantenimiento programado (plan anual),4755.0
PAR-006246, PC-EQ-08,2024-02-26,01:00,1.3,Operativa,Condiciones climáticas adversas,483.0
PAR-006070,PC-EQ-07	,2025-09-23,04:00,6.9, preventiva,Mantenimiento programado (plan anual),6372.0
PAR-007123,PC-EQ-10,06/06/2026,03:00,20.0,Correctiva,,32649.0
PAR-006286,PC-EQ-08,2024-07-25,07:00,5.3,PREVENTIVA,Mantenimiento programado (plan anual),4345.0
PAR-005268,pc-eq-05,22/12/2024,09:00,1.3,Correctiva ,Falla de lubricación,1370.0
PAR-005603,PCEQ05,06/11/2027,01:00,19.5, correctiva,Falla de lubricación,34865.0
PAR-004392,pc-eq-02,2027-10-17,07:00,0.7,Operativa,Condiciones climáticas adversas,348.0
PAR-005891,PC-EQ-06	,2027-02-08,17:00,1.4,Operativa,Condiciones climÃ¡ticas adversas,612.0
PAR-006984,PC_EQ_10,17/01/2025,04:00,0.5,Correctiva,,886.0
PAR-005393,PC_EQ_05,04/02/2026,17:00,1.6,Operativa,,882.0
PAR-007149,pc-eq-10,2026-09-22,18:00,2.5,Correctiva,Rotura de faja/correa,3192.0
PAR-006751,pc-eq-09,2026-04-01,09:00,2.6,Correctiva,Falla de lubricación,2912.0
PAR-005873,PC_EQ_06,2026-12-20,03:00,6.6,Correctiva,Rotura de faja/correa,9880.0
PAR-004839,pc-eq-04,23/03/2025,07:00,0.5,Correctiva ,Falla mecánica - desgaste de componente,444.0
PAR-005581,PC-EQ-05 ,2027-08-28,11:00,2.3, operativa,Corte de energía externo,838.0
PAR-004338,PC-EQ-02	,16/03/2027,00:00,0.5,Correctiva ,Falla de lubricación,839.0
PAR-005347, PC-EQ-05,21/09/2025,04:00,4.6,Correctiva,Atoro de mineral / obstrucción,6413.0
PAR-004493,PC-EQ-03 ,03/04/2025,04:00,2.4,CORRECTIVA,Falla mecánica - desgaste de componente,4493.0
PAR-004896,PC-EQ-04 ,2025-09-29,13:00,1.7,Correctiva,Rotura de faja/correa,2879.0
PAR-006761,PCEQ09,2026-05-16,10:00,-2.8,Operativa,Corte de energía externo,1656.0
PAR-004045,PC-EQ-02	,13/01/2024,06:00,9.9,CORRECTIVA,Rotura de faja/correa,15173.0
PAR-006478,PC-EQ-08 ,2026-09-21,10:00,4.7, correctiva,Falla eléctrica - motor/tablero,8729.0
PAR-004298,pc-eq-02,03/10/2026,05:00,3.0,Correctiva ,Falla de lubricación,5908.0
PAR-003982,PC-EQ-01	,11/05/2027,08:00,1.5,Operativa ,Falta de mineral en cancha,356.0
PAR-006956,PC-EQ-10,2024-09-21,02:00,14.8, correctiva,,27018.0
PAR-005957,PCEQ06,2027-11-23,11:00,8.7,Preventiva,Mantenimiento programado (plan anual),16511.0
PAR-005346,pc-eq-05,20/09/2025,13:00,8.7, preventiva,Mantenimiento programado (plan anual),8587.0
PAR-006380,PC-EQ-08 ,21/08/2025,08:00,1.6,Operativa,Corte de energía externo,876.0
PAR-003708,PC_EQ_01,2024-05-25,15:00,6.3,Correctiva ,Rotura de faja/correa,5742.0
PAR-006796,PC_EQ_09,15/10/2026,06:00,11.2,Correctiva,Falla mecánica - desgaste de componente,15355.0
PAR-007100,PC-EQ-10,2026-03-19,14:00,4.3,PREVENTIVA,Mantenimiento programado (plan anual),7141.0
PAR-004327, PC-EQ-02,2027-02-09,14:00,0.7,Operativa,,344.0
PAR-005958,PCEQ06,2027-11-26,13:00,1.1,Operativa ,Condiciones climáticas adversas,532.0
PAR-004385,PC_EQ_02,2027-09-23,01:00,8.0, correctiva,Atoro de mineral / obstrucción,10388.0
PAR-005322, PC-EQ-05,2025-07-06,11:00,10.5,Correctiva,Falla mecÃ¡nica - desgaste de componente,18636.0
PAR-006942,PC-EQ-10 ,2024-08-10,15:00,7.2,CORRECTIVA,Atoro de mineral / obstrucción,11306.0
PAR-003825,pc-eq-01,2025-10-11,00:00,4.4,PREVENTIVA,Mantenimiento programado (plan anual),5053.0
PAR-006578,PCEQ08,2027-10-21,16:00,6.9, preventiva,Mantenimiento programado (plan anual),7743.0
PAR-006183,PC-EQ-07	,2027-04-21,14:00,6.0,PREVENTIVA,Mantenimiento programado (plan anual),11046.0
PAR-004689,PC-EQ-03,17/12/2027,09:00,8.9, preventiva,Mantenimiento programado (plan anual),7286.0
PAR-005586, PC-EQ-05,11/09/2027,13:00,7.3,Preventiva,Mantenimiento programado (plan anual),14398.0
PAR-003843,pc-eq-01,12/12/2025,16:00,3.4,CORRECTIVA,Rotura de faja/correa,6749.0
PAR-005007,PC-EQ-04	,12/09/2026,09:00,4.1,Correctiva,,4358.0
PAR-006146,PC-EQ-07 ,08/11/2026,10:00,1.7,Operativa ,Corte de energía externo,516.0
PAR-005238,PCEQ05,26/09/2024,03:00,20.0, correctiva,Falla mecánica - desgaste de componente,29058.0
PAR-004461,PC_EQ_03,2024-09-29,07:00,6.8,PREVENTIVA,Mantenimiento programado (plan anual),8685.0
PAR-006784,pc-eq-09,2026-08-27,10:00,4.4,CORRECTIVA,Falla eléctrica - motor/tablero,7944.0
PAR-006121, PC-EQ-07,07/07/2026,13:00,1.1,Operativa,Corte de energía externo,362.0
PAR-007203,PC_EQ_10,28/04/2027,21:00,1.1,OPERATIVA,Corte de energía externo,611.0
PAR-005623,PC-EQ-06 ,04/01/2024,21:00,0.5,Correctiva,Falla mecánica - desgaste de componente,502.0
PAR-004343,PC-EQ-02 ,31/03/2027,10:00,6.7,Preventiva,Mantenimiento programado (plan anual),12190.0
PAR-006227,PC-EQ-07	,2027-12-11,05:00,17.0,Correctiva,Rotura de faja/correa,23075.0
PAR-004666,PC_EQ_03,2027-08-26,18:00,0.6, operativa,Falta de mineral en cancha,312.0
PAR-006303,PC-EQ-08,27/10/2024,02:00,20.0,Correctiva,Atoro de mineral / obstrucción,17854.0
PAR-004474,pc-eq-03,23/12/2024,08:00,6.9,Preventiva,Mantenimiento programado (plan anual),12999.0
PAR-007048,PCEQ10,01/09/2025,00:00,1.2,Correctiva ,Falla de lubricación,2219.0
PAR-006011,PC-EQ-07,2024-10-19,17:00,3.0,Correctiva,Falla eléctrica - motor/tablero,2509.0
PAR-005889,PC-EQ-06 ,2027-01-29,14:00,1.1,Operativa ,Espera de insumos (reactivos/bolas de molienda),280.0
PAR-006884,PC-EQ-09 ,2027-12-16,07:00,2.2,Operativa,Espera de insumos (reactivos/bolas de molienda),870.0
PAR-006247,PC-EQ-08 ,2024-02-28,07:00,1.8,CORRECTIVA,Atoro de mineral / obstrucción,2219.0
PAR-007128, PC-EQ-10,24/06/2026,04:00,4.1,Correctiva ,Falla mecánica - desgaste de componente,6366.0
PAR-004980, PC-EQ-04,2026-06-26,15:00,6.0,CORRECTIVA,Falla de lubricación,10300.0
PAR-005121,PC-EQ-04 ,03/09/2027,00:00,20.0, correctiva,Falla eléctrica - motor/tablero,20280.0
PAR-004634,PC-EQ-03 ,10/02/2027,18:00,1.8,Correctiva,Rotura de faja/correa,2942.0
PAR-004916,PCEQ04,07/12/2025,05:00,0.5, correctiva,Rotura de faja/correa,564.0
PAR-006905,pc-eq-10,2024-03-21,11:00,1.2,Operativa,Condiciones climáticas adversas,606.0
PAR-005103,PC-EQ-04 ,2027-07-11,06:00,12.2,Correctiva,Rotura de faja/correa,10317.0
PAR-005148, PC-EQ-04,29/11/2027,03:00,20.0,Correctiva,Atoro de mineral / obstrucción,31385.0
PAR-007183,PC-EQ-10,2027-01-30,00:00,4.8,Correctiva ,Atoro de mineral / obstrucción,4361.0
PAR-004962,PCEQ04,28/04/2026,00:00,20.0, correctiva,Falla de lubricación,30638.0
PAR-004838,PCEQ04,2025-03-20,05:00,3.4,CORRECTIVA,Falla eléctrica - motor/tablero,4079.0
PAR-004253,PCEQ02,2026-04-12,10:00,6.0,Correctiva ,Falla mecánica - desgaste de componente,8201.0
PAR-005375,PC-EQ-05,2025-12-14,01:00,1.5,Correctiva,Falla eléctrica - motor/tablero,1373.0
PAR-006526,PC-EQ-08 ,2027-03-03,14:00,1.2,Correctiva ,Falla mecánica - desgaste de componente,2552.0
PAR-006421, PC-EQ-08,2026-01-31,17:00,4.0,Correctiva,Atoro de mineral / obstrucción,5092.0
PAR-005804,PC-EQ-06,2026-02-26,19:00,2.2, correctiva,Rotura de faja/correa,4011.0
PAR-004894,PCEQ04,19/09/2025,15:00,7.3, preventiva,Mantenimiento programado (plan anual),9007.0
PAR-005512,PC-EQ-05,2027-01-10,00:00,20.0, correctiva,Atoro de mineral / obstrucciÃ³n,35476.0
PAR-006001,PC-EQ-07,2024-09-07,17:00,5.4,CORRECTIVA,Rotura de faja/correa,6257.0
PAR-005173,PC-EQ-05 ,2024-03-13,03:00,20.0, correctiva,Rotura de faja/correa,27096.0
PAR-004638,PC_EQ_03,10/03/2027,16:00,1.0,Operativa ,Espera de insumos (reactivos/bolas de molienda),576.0
PAR-005574,PC-EQ-05	,02/08/2027,09:00,1.4,Correctiva,Rotura de faja/correa,1957.0
PAR-004208,PC_EQ_02,09/11/2025,08:00,1.8, operativa,Espera de insumos (reactivos/bolas de molienda),601.0
PAR-006854,PCEQ09,2027-08-17,14:00,1.5,Operativa,Condiciones climáticas adversas,717.0
PAR-005514,pc-eq-05,2027-01-15,18:00,3.1,Correctiva,Falla mecánica - desgaste de componente,
PAR-005026,pc-eq-04,2026-10-30,03:00,1.8,Correctiva,Falla eléctrica - motor/tablero,
PAR-003996,PC-EQ-01,2027-07-02,14:00,2.2,Operativa ,Condiciones climáticas adversas,881.0
PAR-006496,pc-eq-08,2026-11-11,02:00,2.4,Operativa ,Espera de insumos (reactivos/bolas de molienda),748.0
PAR-007147,PCEQ10,2026-09-08,18:00,2.4,Correctiva,Atoro de mineral / obstrucción,2675.0
PAR-007092,pc-eq-10,2026-02-25,05:00,2.8, correctiva,Rotura de faja/correa,5689.0
PAR-005854,PC-EQ-06 ,2026-09-10,05:00,11.6,Correctiva,Falla mecánica - desgaste de componente,20616.0
PAR-006602,PC-EQ-09 ,2024-01-03,02:00,3.7,Correctiva,,7218.0
PAR-005562,PCEQ05,2027-06-21,18:00,1.1,Correctiva ,Rotura de faja/correa,1048.0
PAR-005950,PC-EQ-06 ,2027-11-01,05:00,8.6,PREVENTIVA,Mantenimiento programado (plan anual),18306.0
PAR-004620, PC-EQ-03,2026-11-15,04:00,3.5,Correctiva ,Atoro de mineral / obstrucción,3368.0
