parada_id,equipo_id,fecha,hora_inicio_aprox,duracion_horas,tipo_parada,causa,costo_estimado_soles,planta
PAR-007074,PC-EQ-10	,2025-11-29,05:00:00,2.5, operativa,Condiciones climáticas adversas,639.0,PC
PAR-006422,PC-EQ-08	,2026-02-02,12:00:00,2.8,OPERATIVA,Espera de insumos (reactivos/bolas de molienda),632.0,PC
PAR-003809,PC-EQ-01,2025-08-09,21:00:00,0.6,Operativa,Falta de mineral en cancha,329.0,PC
PAR-006809,PC-EQ-09 ,2026-12-04,07:00:00,2.6,Correctiva,Falla mecánica - desgaste de componente,4235.0,PC
PAR-004533, PC-EQ-03,2025-10-21,14:00:00,2.1,Operativa ,,1212.0,PC
PAR-004981,PC_EQ_04,2026-06-27,10:00:00,5.4,Correctiva,Atoro de mineral / obstrucción,9538.0,PC
PAR-006969,PCEQ10,2024-11-06,11:00:00,1.3, operativa,Corte de energía externo,491.0,PC
PAR-007253,PCEQ10,2027-11-19,07:00:00,11.1,Correctiva,Atoro de mineral / obstrucción,12389.0,PC
PAR-006544,pc-eq-08,2027-05-11,21:00:00,1.1,OPERATIVA,Falta de mineral en cancha,624.0,PC
PAR-007179,PCEQ10,2027-01-19,04:00:00,4.8,Correctiva,Falla eléctrica - motor/tablero,5212.0,PC
PAR-004379,PCEQ02,2027-09-03,01:00:00,6.0,CORRECTIVA,Falla mecánica - desgaste de componente,11811.0,PC
PAR-003967,PC-EQ-01 ,2027-03-20,02:00:00,0.9,Operativa,Espera de insumos (reactivos/bolas de molienda),422.0,PC
PAR-005123,PC-EQ-04 ,2027-09-07,08:00:00,3.6, correctiva,Falla de lubricación,3174.0,PC
PAR-003993,PC-EQ-01 ,2027-06-26,16:00:00,0.8,Correctiva ,Falla eléctrica - motor/tablero,1033.0,PC
PAR-004669, PC-EQ-03,2027-09-20,15:00:00,4.3,Preventiva ,Mantenimiento programado (plan anual),8558.0,PC
PAR-003751,PC-EQ-01	,2024-11-13,08:00:00,5.0,Correctiva,Atoro de mineral / obstrucción,7115.0,PC
PAR-004721, PC-EQ-04,2024-04-09,08:00:00,3.8,Correctiva,Atoro de mineral / obstrucción,6298.0,PC
PAR-006266,PC-EQ-08 ,2024-05-23,05:00:00,1.4,Correctiva ,Falla eléctrica - motor/tablero,3014.0,PC
PAR-005085,PC_EQ_04,2027-05-25,06:00:00,0.5,Correctiva,Atoro de mineral / obstrucción,1011.0,PC
PAR-006632,PCEQ09,2024-09-02,16:00:00,2.9,Operativa,Espera de insumos (reactivos/bolas de molienda),874.0,PC
PAR-003817,pc-eq-01,2025-08-29,12:00:00,3.9, correctiva,,8353.0,PC
PAR-006320,PCEQ08,2024-12-27,14:00:00,2.4,Operativa,Condiciones climáticas adversas,567.0,PC
PAR-006425,PCEQ08,2026-02-21,03:00:00,7.4,Preventiva,Mantenimiento programado (plan anual),7291.0,PC
PAR-006564,pc-eq-08,2027-08-27,18:00:00,2.4,Operativa,Falta de mineral en cancha,1201.0,PC
PAR-005995,PCEQ07,2024-08-14,09:00:00,7.8,Preventiva,Mantenimiento programado (plan anual),14306.0,PC
PAR-006904,PC-EQ-10 ,2024-03-20,16:00:00,0.5,Operativa ,Corte de energía externo,133.0,PC
PAR-006176,pc-eq-07,2027-03-30,14:00:00,1.9,Correctiva,Falla mecánica - desgaste de componente,2162.0,PC
PAR-005952,PC-EQ-06 ,2027-11-06,02:00:00,1.7,Operativa,Falta de mineral en cancha,565.0,PC
PAR-004736,PCEQ04,2024-05-18,02:00:00,10.0,Correctiva,Rotura de faja/correa,18707.0,PC
PAR-004120,PC-EQ-02,2024-10-27,04:00:00,6.0, correctiva,Atoro de mineral / obstrucción,12619.0,PC
PAR-005941,PC-EQ-06 ,2027-09-21,08:00:00,0.5,Operativa,Condiciones climáticas adversas,170.0,PC
PAR-005318,PC-EQ-05 ,2025-06-27,01:00:00,4.7,Correctiva ,Falla eléctrica - motor/tablero,6985.0,PC
PAR-006646,PC-EQ-09	,2024-11-15,10:00:00,1.8,Operativa ,Espera de insumos (reactivos/bolas de molienda),895.0,PC
PAR-006914,PC_EQ_10,2024-04-22,04:00:00,3.2,Correctiva,Falla mecánica - desgaste de componente,4281.0,PC
PAR-006888,PCEQ10,2024-01-15,14:00:00,7.7,Preventiva ,Mantenimiento programado (plan anual),15014.0,PC
PAR-003856,PC-EQ-01	,2026-01-23,11:00:00,2.9,Operativa,Condiciones climáticas adversas,1207.0,PC
PAR-004102,PC-EQ-02 ,2024-07-31,05:00:00,12.9,CORRECTIVA,Rotura de faja/correa,25205.0,PC
PAR-006360,PC_EQ_08,2025-05-31,03:00:00,0.8, operativa,Condiciones climáticas adversas,278.0,PC
PAR-006828,PC-EQ-09,2027-05-06,10:00:00,7.9, correctiva,Falla de lubricación,,PC
PAR-004237,PC-EQ-02	,2026-02-04,02:00:00,0.5,CORRECTIVA,Falla mecánica - desgaste de componente,651.0,PC
PAR-006515,pc-eq-08,2027-01-16,11:00:00,5.8,Correctiva,Atoro de mineral / obstrucción,11405.0,PC
PAR-006441,PC_EQ_08,2026-04-21,04:00:00,18.2, correctiva,Rotura de faja/correa,17539.0,PC
PAR-006002,PC_EQ_07,2024-09-14,01:00:00,5.6, correctiva,Atoro de mineral / obstrucción,10263.0,PC
PAR-003911, PC-EQ-01,2026-08-02,08:00:00,1.5,Correctiva,Rotura de faja/correa,2360.0,PC
PAR-004979,PC-EQ-04,2026-06-26,01:00:00,2.5,Operativa,Falta de mineral en cancha,501.0,PC
PAR-007140,PC-EQ-10 ,2026-08-16,08:00:00,4.6,Preventiva,Mantenimiento programado (plan anual),9014.0,PC
PAR-003727,PC-EQ-01,2024-08-08,16:00:00,0.9, operativa,Falta de mineral en cancha,495.0,PC
PAR-003748,PCEQ01,2024-10-23,14:00:00,7.5,Preventiva,Mantenimiento programado (plan anual),12838.0,PC
PAR-007199,PC-EQ-10,2027-04-18,14:00:00,0.6,Correctiva,Rotura de faja/correa,975.0,PC
PAR-005806,PC-EQ-06,2026-03-03,12:00:00,7.0, correctiva,Rotura de faja/correa,6587.0,PC
PAR-006385,PC-EQ-08,2025-09-01,07:00:00,2.4,Operativa,Condiciones climÃ¡ticas adversas,563.0,PC
PAR-007251,pc-eq-10,2027-11-14,19:00:00,2.1,OPERATIVA,Condiciones climáticas adversas,1013.0,PC
PAR-006196,PCEQ07,2027-06-28,08:00:00,7.1, correctiva,Atoro de mineral / obstrucción,7325.0,PC
PAR-006156, PC-EQ-07,2027-01-09,13:00:00,3.0,Operativa ,Corte de energía externo,1636.0,PC
PAR-006400,PC-EQ-08	,2025-10-29,02:00:00,0.5,CORRECTIVA,,740.0,PC
PAR-005434,pc-eq-05,2026-05-11,04:00:00,1.9, operativa,Condiciones climáticas adversas,710.0,PC
PAR-006028,PC-EQ-07,2025-02-03,11:00:00,5.4,PREVENTIVA,Mantenimiento programado (plan anual),9099.0,PC
PAR-005112,pc-eq-04,2027-08-03,02:00:00,20.0, correctiva,Rotura de faja/correa,23892.0,PC
PAR-005140,PC-EQ-04,2027-10-29,02:00:00,20.0,CORRECTIVA,Atoro de mineral / obstrucción,31946.0,PC
PAR-004106,PC_EQ_02,2024-08-18,07:00:00,9.5,CORRECTIVA,Falla elÃ©ctrica - motor/tablero,19494.0,PC
PAR-004690,PC-EQ-03	,2027-12-26,01:00:00,3.1, correctiva,Falla mecánica - desgaste de componente,5839.0,PC
PAR-006037,PC-EQ-07,2025-03-20,18:00:00,0.5,Correctiva,Falla mecánica - desgaste de componente,636.0,PC
PAR-005524,PC_EQ_05,2027-02-18,02:00:00,20.0,Correctiva ,Falla de lubricación,16379.0,PC
PAR-005099,PC-EQ-04,2027-07-05,03:00:00,20.0,CORRECTIVA,Atoro de mineral / obstrucción,31865.0,PC
PAR-004426,PC_EQ_03,2024-03-22,21:00:00,1.2,Operativa ,Condiciones climáticas adversas,527.0,PC
PAR-004572, PC-EQ-03,2026-03-07,01:00:00,11.0,CORRECTIVA,,18378.0,PC
PAR-005757, PC-EQ-06,2025-08-14,03:00:00,2.6,Correctiva,Atoro de mineral / obstrucción,4997.0,PC
PAR-005813, PC-EQ-06,2026-03-25,12:00:00,2.4,CORRECTIVA,Falla mecánica - desgaste de componente,,PC
PAR-006210,PC-EQ-07	,2027-08-27,01:00:00,9.1,CORRECTIVA,Atoro de mineral / obstrucción,10566.0,PC
PAR-007027,PC_EQ_10,2025-06-10,01:00:00,0.9,Correctiva ,Atoro de mineral / obstrucción,1914.0,PC
PAR-004292,PC-EQ-02	,2026-09-18,11:00:00,1.2, correctiva,Falla mecánica - desgaste de componente,2594.0,PC
PAR-006388,PC_EQ_08,2025-09-09,17:00:00,0.5, correctiva,Falla mecánica - desgaste de componente,566.0,PC
PAR-007017, PC-EQ-10,2025-05-11,02:00:00,2.3,Operativa,Espera de insumos (reactivos/bolas de molienda),1211.0,PC
PAR-006232,PC-EQ-08	,2024-01-02,08:00:00,2.3,Operativa ,,1079.0,PC
PAR-006893,pc-eq-10,2024-02-07,02:00:00,1.5,Correctiva,Falla eléctrica - motor/tablero,1872.0,PC
PAR-005409,PCEQ05,2026-03-14,13:00:00,2.5, operativa,Espera de insumos (reactivos/bolas de molienda),1048.0,PC
PAR-005595,pc-eq-05,2027-10-03,15:00:00,2.1,Operativa,Corte de energía externo,487.0,PC
PAR-005225,PC-EQ-05	,2024-08-17,09:00:00,6.6, correctiva,Rotura de faja/correa,12782.0,PC
PAR-006950,PC-EQ-10 ,2024-08-29,07:00:00,1.8,Correctiva,Falla de lubricación,1772.0,PC
PAR-005283,PC-EQ-05 ,2025-02-19,11:00:00,1.0,Correctiva,Falla de lubricación,2193.0,PC
PAR-004802,PC-EQ-04	,2024-12-03,06:00:00,15.8,Correctiva,Falla de lubricación,30177.0,PC
PAR-003718,PC-EQ-01,2024-06-28,15:00:00,0.9, operativa,Espera de insumos (reactivos/bolas de molienda),435.0,PC
PAR-005537, PC-EQ-05,2027-04-14,10:00:00,2.6, operativa,Corte de energía externo,1340.0,PC
PAR-004371, PC-EQ-02,2027-08-06,03:00:00,8.6,Preventiva,Mantenimiento programado (plan anual),15792.0,PC
PAR-006575,PC-EQ-08 ,2027-09-28,07:00:00,5.5,Preventiva ,Mantenimiento programado (plan anual),10179.0,PC
PAR-005474,PC-EQ-05,2026-08-31,12:00:00,1.9,Correctiva,Atoro de mineral / obstrucción,4099.0,PC
PAR-006178,PC-EQ-07 ,2027-04-03,18:00:00,5.0,PREVENTIVA,Mantenimiento programado (plan anual),4061.0,PC
PAR-006369,PCEQ08,2025-07-06,03:00:00,2.5,Correctiva,Falla de lubricación,5193.0,PC
PAR-007095,PC-EQ-10,2026-03-07,19:00:00,1.6,Operativa,Corte de energía externo,450.0,PC
PAR-004081,PC-EQ-02	,2024-05-22,11:00:00,2.1,Operativa,Espera de insumos (reactivos/bolas de molienda),433.0,PC
PAR-006742,PC-EQ-09,2026-02-20,05:00:00,4.0,CORRECTIVA,Falla eléctrica - motor/tablero,7414.0,PC
PAR-005467, PC-EQ-05,2026-08-08,02:00:00,0.7,Correctiva,Atoro de mineral / obstrucción,1346.0,PC
PAR-003749,PCEQ01,2024-11-06,13:00:00,7.3,PREVENTIVA,Mantenimiento programado (plan anual),8617.0,PC
PAR-004684,pc-eq-03,2027-12-02,08:00:00,6.8,PREVENTIVA,Mantenimiento programado (plan anual),6017.0,PC
PAR-004943,PC-EQ-04 ,2026-02-25,04:00:00,6.6,Correctiva,Falla de lubricación,12396.0,PC
PAR-006049,PC-EQ-07	,2025-05-07,12:00:00,10.2,CORRECTIVA,Atoro de mineral / obstrucción,12004.0,PC
PAR-004515, PC-EQ-03,2025-07-16,13:00:00,5.1,Correctiva,Falla mecánica - desgaste de componente,6743.0,PC
PAR-005130,PC-EQ-04	,2027-10-10,05:00:00,17.1,Correctiva,Rotura de faja/correa,23806.0,PC
PAR-003739,PCEQ01,2024-09-27,20:00:00,2.2, operativa,Condiciones climáticas adversas,1161.0,PC
PAR-005201,PC-EQ-05,2024-06-13,03:00:00,1.4,Operativa,Corte de energía externo,593.0,PC
PAR-004936,PC-EQ-04 ,2026-02-07,12:00:00,2.3, operativa,Espera de insumos (reactivos/bolas de molienda),801.0,PC
PAR-007171,PC-EQ-10 ,2026-12-16,13:00:00,3.2,Correctiva,Falla de lubricación,4260.0,PC
PAR-004842,PC-EQ-04 ,2025-04-01,00:00:00,20.0, correctiva,Rotura de faja/correa,20491.0,PC
PAR-004329,pc-eq-02,2027-02-14,04:00:00,1.5,Operativa ,Falta de mineral en cancha,727.0,PC
PAR-005199,PC-EQ-05,2024-06-07,05:00:00,0.7, operativa,Espera de insumos (reactivos/bolas de molienda),153.0,PC
PAR-006827,PC-EQ-09	,2027-04-27,02:00:00,10.1,Correctiva,Falla de lubricación,17634.0,PC
PAR-006692,PC-EQ-09 ,2025-07-13,22:00:00,0.8,OPERATIVA,Condiciones climáticas adversas,160.0,PC
PAR-004899, PC-EQ-04,2025-10-06,03:00:00,20.0,Correctiva ,Falla mecánica - desgaste de componente,33496.0,PC
PAR-004633,pc-eq-03,2027-02-10,04:00:00,0.6,OPERATIVA,Condiciones climÃ¡ticas adversas,140.0,PC
PAR-005188,PC-EQ-05,2024-04-28,11:00:00,4.1, preventiva,Mantenimiento programado (plan anual),8457.0,PC
PAR-005741,PCEQ06,2025-05-27,04:00:00,5.6,Correctiva,Falla mecánica - desgaste de componente,,PC
PAR-006815,PC_EQ_09,2027-02-02,11:00:00,6.0,Preventiva ,Mantenimiento programado (plan anual),12484.0,PC
PAR-004609, PC-EQ-03,2026-10-02,12:00:00,1.8, operativa,Espera de insumos (reactivos/bolas de molienda),454.0,PC
PAR-006791, PC-EQ-09,2026-09-22,12:00:00,5.5,Correctiva ,,5674.0,PC
PAR-004588, PC-EQ-03,2026-05-31,12:00:00,5.1,Preventiva,Mantenimiento programado (plan anual),9095.0,PC
PAR-004170,PC-EQ-02 ,2025-06-03,07:00:00,7.3, preventiva,Mantenimiento programado (plan anual),14067.0,PC
PAR-007198,PC-EQ-10	,2027-04-16,11:00:00,4.3,CORRECTIVA,Atoro de mineral / obstrucción,8634.0,PC
PAR-005052, PC-EQ-04,2027-01-30,01:00:00,8.7,Preventiva,Mantenimiento programado (plan anual),12616.0,PC
PAR-004024,PC-EQ-01 ,2027-10-02,09:00:00,5.9,Preventiva,Mantenimiento programado (plan anual),5112.0,PC
PAR-004625,pc-eq-03,2026-12-30,17:00:00,2.7, operativa,Falta de mineral en cancha,,PC
PAR-006765,PC_EQ_09,2026-05-26,13:00:00,6.0,Preventiva,Mantenimiento programado (plan anual),12132.0,PC
PAR-006241, PC-EQ-08,2024-01-30,00:00:00,16.5,Correctiva ,Falla mecánica - desgaste de componente,26418.0,PC
PAR-007157,PCEQ10,2026-10-21,10:00:00,6.7,Preventiva,Mantenimiento programado (plan anual),13467.0,PC
PAR-005719, PC-EQ-06,2025-03-20,12:00:00,5.7,Correctiva,Rotura de faja/correa,9255.0,PC
PAR-004149,PC-EQ-02	,2025-03-06,16:00:00,6.3,PREVENTIVA,Mantenimiento programado (plan anual),12903.0,PC
PAR-006711,PC_EQ_09,2025-10-19,06:00:00,7.7,PREVENTIVA,Mantenimiento programado (plan anual),6845.0,PC
PAR-004009,PC_EQ_01,2027-08-09,05:00:00,1.1,OPERATIVA,Corte de energía externo,552.0,PC
PAR-006548,PC-EQ-08 ,2027-05-22,00:00:00,8.6, correctiva,Atoro de mineral / obstrucción,11342.0,PC
PAR-006434,pc-eq-08,2026-04-02,00:00:00,6.7,Preventiva,Mantenimiento programado (plan anual),9598.0,PC
PAR-005679,PC-EQ-06	,2024-08-21,09:00:00,9.3,Correctiva,Falla eléctrica - motor/tablero,15446.0,PC
PAR-007045,PC-EQ-10 ,2025-08-26,03:00:00,6.6, preventiva,Mantenimiento programado (plan anual),6673.0,PC
PAR-004885,PC-EQ-04 ,2025-08-26,10:00:00,0.6, correctiva,Falla de lubricación,650.0,PC
PAR-004655,pc-eq-03,2027-06-22,10:00:00,2.3,Correctiva ,Atoro de mineral / obstrucción,2607.0,PC
PAR-005230,PC-EQ-05 ,2024-09-08,00:00:00,19.6,Correctiva,Falla de lubricación,23067.0,PC
PAR-004723,pc-eq-04,2024-04-12,03:00:00,11.6,Correctiva,Falla mecánica - desgaste de componente,23693.0,PC
PAR-006537,PC-EQ-08,2027-04-04,19:00:00,0.5, correctiva,Atoro de mineral / obstrucción,733.0,PC
PAR-003905,PC-EQ-01	,2026-07-10,09:00:00,0.5,OPERATIVA,,223.0,PC
PAR-005340,PC_EQ_05,2025-08-29,04:00:00,13.9,Correctiva,Falla de lubricación,16745.0,PC
PAR-006308,PCEQ08,2024-11-12,01:00:00,20.0, correctiva,Rotura de faja/correa,34957.0,PC
PAR-005881,PCEQ06,2027-01-16,13:00:00,2.7,Operativa,Espera de insumos (reactivos/bolas de molienda),1266.0,PC
PAR-006881, PC-EQ-09,2027-12-12,06:00:00,2.5,Correctiva,Falla mecánica - desgaste de componente,,PC
PAR-004621,PC_EQ_03,2026-11-25,11:00:00,8.1,CORRECTIVA,Falla eléctrica - motor/tablero,11010.0,PC
PAR-005569,PC-EQ-05 ,2027-07-18,06:00:00,4.7, correctiva,Rotura de faja/correa,6642.0,PC
PAR-007058,PC_EQ_10,2025-10-01,06:00:00,0.5,Correctiva,Rotura de faja/correa,972.0,PC
PAR-004930,PC-EQ-04,2026-01-09,08:00:00,7.9,CORRECTIVA,Atoro de mineral / obstrucción,10765.0,PC
PAR-005606,PCEQ05,2027-11-12,12:00:00,1.2,CORRECTIVA,Falla mecánica - desgaste de componente,2574.0,PC
PAR-003956,PC-EQ-01	,2027-02-05,16:00:00,2.1,Operativa,Falta de mineral en cancha,694.0,PC
PAR-005159,PC-EQ-04	,2027-12-30,13:00:00,8.1,PREVENTIVA,Mantenimiento programado (plan anual),15379.0,PC
PAR-006035,PCEQ07,2025-03-08,13:00:00,2.3, operativa,Espera de insumos (reactivos/bolas de molienda),982.0,PC
PAR-005797,PC-EQ-06,2026-02-07,02:00:00,11.1,Correctiva ,Falla eléctrica - motor/tablero,13339.0,PC
PAR-005781, PC-EQ-06,2025-11-23,09:00:00,2.1,Correctiva,Rotura de faja/correa,4237.0,PC
PAR-005678,PC-EQ-06 ,2024-08-18,07:00:00,8.5,PREVENTIVA,Mantenimiento programado (plan anual),9370.0,PC
PAR-004751,pc-eq-04,2024-07-03,13:00:00,5.9,Correctiva ,Atoro de mineral / obstrucciÃ³n,12713.0,PC
PAR-005011,PC-EQ-04	,2026-09-20,11:00:00,2.6,OPERATIVA,Falta de mineral en cancha,1499.0,PC
PAR-006759,PC_EQ_09,2026-05-04,14:00:00,5.1,Preventiva,Mantenimiento programado (plan anual),5787.0,PC
PAR-006022,PC-EQ-07	,2024-12-24,12:00:00,4.9, correctiva,Falla eléctrica - motor/tablero,7050.0,PC
PAR-006338,pc-eq-08,2025-03-19,10:00:00,1.4,Correctiva,Atoro de mineral / obstrucción,2342.0,PC
PAR-006490,PCEQ08,2026-10-20,05:00:00,8.8,Preventiva,Mantenimiento programado (plan anual),17491.0,PC
PAR-004583,PCEQ03,2026-05-07,01:00:00,2.4,Correctiva,Atoro de mineral / obstrucción,3187.0,PC
PAR-005443,pc-eq-05,2026-06-01,02:00:00,16.7,Correctiva,Falla de lubricación,18357.0,PC
PAR-006753,PCEQ09,2026-04-09,09:00:00,0.7,Correctiva,Atoro de mineral / obstrucción,772.0,PC
PAR-004070,PC_EQ_02,2024-04-10,16:00:00,1.4,Operativa,Espera de insumos (reactivos/bolas de molienda),828.0,PC
PAR-005565,PC-EQ-05,2027-07-04,14:00:00,4.4,Preventiva,Mantenimiento programado (plan anual),5673.0,PC
PAR-005949,PCEQ06,2027-10-30,05:00:00,1.7, operativa,Falta de mineral en cancha,636.0,PC
PAR-005003,PC-EQ-04,2026-08-27,05:00:00,5.7,Preventiva,Mantenimiento programado (plan anual),10291.0,PC
PAR-005200, PC-EQ-05,2024-06-11,10:00:00,0.6,Correctiva ,Falla de lubricación,1179.0,PC
PAR-004557,PC-EQ-03 ,2026-01-09,06:00:00,0.5,Correctiva ,Falla de lubricación,946.0,PC
PAR-005115,PC_EQ_04,2027-08-10,01:00:00,19.5,Correctiva ,Falla eléctrica - motor/tablero,37230.0,PC
PAR-006667,PC_EQ_09,2025-03-03,02:00:00,7.1,Preventiva ,Mantenimiento programado (plan anual),10607.0,PC
PAR-006549,PC-EQ-08 ,2027-05-23,18:00:00,3.9,CORRECTIVA,Falla de lubricación,6372.0,PC
PAR-006019,PC-EQ-07 ,2024-12-12,06:00:00,2.2, operativa,Condiciones climáticas adversas,988.0,PC
PAR-004663,PC-EQ-03,2027-08-13,08:00:00,3.1,Correctiva ,Falla de lubricación,5335.0,PC
PAR-004934,PC-EQ-04,2026-02-02,08:00:00,-0.5,Correctiva,Atoro de mineral / obstrucción,695.0,PC
PAR-006946, PC-EQ-10,2024-08-19,00:00:00,20.0,CORRECTIVA,Falla mecánica - desgaste de componente,42609.0,PC
PAR-006510,PC_EQ_08,2026-12-27,09:00:00,6.3,Correctiva,Atoro de mineral / obstrucción,11128.0,PC
PAR-005154,PC_EQ_04,2027-12-10,14:00:00,2.2,Operativa ,Espera de insumos (reactivos/bolas de molienda),958.0,PC
PAR-005724, PC-EQ-06,2025-03-31,12:00:00,1.9,Correctiva,Falla de lubricación,3677.0,PC
PAR-005824,PC-EQ-06,2026-05-20,08:00:00,8.8,Preventiva ,Mantenimiento programado (plan anual),7370.0,PC
PAR-006298, PC-EQ-08,2024-10-08,11:00:00,4.5,Preventiva ,Mantenimiento programado (plan anual),6716.0,PC
PAR-004761, PC-EQ-04,2024-07-28,01:00:00,9.0,Preventiva,Mantenimiento programado (plan anual),12431.0,PC
PAR-006484, PC-EQ-08,2026-10-07,08:00:00,1.2,Operativa,Condiciones climáticas adversas,458.0,PC
PAR-004653,pc-eq-03,2027-06-15,20:00:00,0.9,Operativa,Corte de energía externo,288.0,PC
PAR-006514,PCEQ08,2027-01-14,05:00:00,3.7,Correctiva,Rotura de faja/correa,3215.0,PC
PAR-005157,PC-EQ-04	,2027-12-19,03:00:00,20.0,CORRECTIVA,Atoro de mineral / obstrucción,35125.0,PC
PAR-004938,PCEQ04,2026-02-09,08:00:00,2.5,Operativa,Falta de mineral en cancha,549.0,PC
PAR-006294,PC_EQ_08,2024-09-19,15:00:00,5.4,Preventiva,Mantenimiento programado (plan anual),9493.0,PC
PAR-007034,PC-EQ-10,2025-07-14,13:00:00,3.6,CORRECTIVA,Falla de lubricación,6409.0,PC
PAR-006064,PC_EQ_07,2025-08-21,04:00:00,0.8, correctiva,Falla de lubricación,,PC
PAR-003878,PC_EQ_01,2026-03-25,08:00:00,2.2, correctiva,Rotura de faja/correa,1788.0,PC
PAR-006304,PC-EQ-08,2024-10-31,11:00:00,9.0,Preventiva,Mantenimiento programado (plan anual),9435.0,PC
PAR-006760,PC_EQ_09,2026-05-10,08:00:00,8.4, correctiva,Falla eléctrica - motor/tablero,9190.0,PC
PAR-006297,PC-EQ-08	,2024-09-26,03:00:00,20.0,Correctiva,Rotura de faja/correa,34425.0,PC
PAR-007244,PC-EQ-10,2027-10-27,15:00:00,4.1,CORRECTIVA,Rotura de faja/correa,6757.0,PC
PAR-005694,pc-eq-06,2024-11-08,01:00:00,4.8,Preventiva,Mantenimiento programado (plan anual),6991.0,PC
PAR-004476,PC-EQ-03	,2025-01-05,17:00:00,5.4,CORRECTIVA,Rotura de faja/correa,5043.0,PC
PAR-006069,PC-EQ-07,2025-09-21,13:00:00,0.6,OPERATIVA,Espera de insumos (reactivos/bolas de molienda),175.0,PC
PAR-004547,PC_EQ_03,2025-12-06,15:00:00,0.9,Operativa ,Corte de energía externo,344.0,PC
PAR-004157,PC_EQ_02,2025-04-09,16:00:00,5.6,Preventiva ,Mantenimiento programado (plan anual),7864.0,PC
PAR-003979,PC-EQ-01	,2027-04-19,01:00:00,7.5,Preventiva ,Mantenimiento programado (plan anual),7590.0,PC
PAR-003965, PC-EQ-01,2027-03-16,02:00:00,6.8,Correctiva,Falla mecánica - desgaste de componente,8565.0,PC
PAR-004262,PC-EQ-02	,2026-05-15,15:00:00,7.9,Preventiva ,Mantenimiento programado (plan anual),6364.0,PC
PAR-004342,PC_EQ_02,2027-03-28,22:00:00,0.5, correctiva,Rotura de faja/correa,591.0,PC
PAR-005032,PC_EQ_04,2026-11-09,10:00:00,0.5,Correctiva,Atoro de mineral / obstrucción,596.0,PC
PAR-006387,PC-EQ-08 ,2025-09-04,14:00:00,6.4,PREVENTIVA,Mantenimiento programado (plan anual),6451.0,PC
PAR-003728,PCEQ01,2024-08-10,01:00:00,20.0,Correctiva,Atoro de mineral / obstrucción,42828.0,PC
PAR-004179,PC-EQ-02	,2025-07-19,08:00:00,2.2, correctiva,Falla mecánica - desgaste de componente,4694.0,PC
PAR-005339, PC-EQ-05,2025-08-24,15:00:00,6.8, correctiva,Falla eléctrica - motor/tablero,6677.0,PC
PAR-005058,PC-EQ-04 ,2027-02-25,01:00:00,0.6,OPERATIVA,Corte de energía externo,,PC
PAR-004562,PC_EQ_03,2026-01-29,13:00:00,5.8,CORRECTIVA,Falla eléctrica - motor/tablero,7360.0,PC
PAR-004201,PC-EQ-02,2025-09-22,11:00:00,6.3,Preventiva ,Mantenimiento programado (plan anual),5340.0,PC
PAR-006855, PC-EQ-09,2027-08-25,18:00:00,4.3,PREVENTIVA,Mantenimiento programado (plan anual),8135.0,PC
PAR-003840,PC-EQ-01 ,2025-12-06,20:00:00,1.2,Correctiva,Rotura de faja/correa,1582.0,PC
PAR-007125, PC-EQ-10,2026-06-18,18:00:00,2.3,Operativa,Condiciones climáticas adversas,856.0,PC
PAR-003898,PC-EQ-01	,2026-06-20,18:00:00,2.4, operativa,Espera de insumos (reactivos/bolas de molienda),489.0,PC
PAR-004498,PC_EQ_03,2025-05-02,09:00:00,2.7,Operativa,Falta de mineral en cancha,771.0,PC
PAR-005413,PC-EQ-05	,2026-03-22,17:00:00,1.4,Operativa,Corte de energía externo,,PC
PAR-004480,PC-EQ-03	,2025-01-29,06:00:00,14.4, correctiva,Falla mecánica - desgaste de componente,23172.0,PC
PAR-003880,PC-EQ-01,2026-03-29,11:00:00,1.8,Correctiva ,,3887.0,PC
PAR-005924,PCEQ06,2027-07-18,01:00:00,3.6,Correctiva,Falla mecánica - desgaste de componente,3722.0,PC
PAR-004960, PC-EQ-04,2026-04-25,01:00:00,16.2,Correctiva,,28403.0,PC
PAR-005966,PC-EQ-07	,2024-01-16,20:00:00,1.2, operativa,Espera de insumos (reactivos/bolas de molienda),351.0,PC
PAR-006418,PC-EQ-08 ,2026-01-13,10:00:00,7.7,Preventiva ,Mantenimiento programado (plan anual),8551.0,PC
PAR-006139,PC-EQ-07 ,2026-10-16,01:00:00,7.4,Correctiva,Falla de lubricación,14890.0,PC
PAR-004432,pc-eq-03,2024-04-29,03:00:00,1.1,CORRECTIVA,Falla eléctrica - motor/tablero,1428.0,PC
PAR-004922,PC-EQ-04 ,2025-12-21,03:00:00,18.9,CORRECTIVA,Falla eléctrica - motor/tablero,28277.0,PC
PAR-006656,PC-EQ-09 ,2024-12-28,16:00:00,1.7,Correctiva ,Rotura de faja/correa,3056.0,PC
PAR-004796,PCEQ04,2024-11-13,07:00:00,13.7,Correctiva,Falla eléctrica - motor/tablero,14886.0,PC
PAR-005633, PC-EQ-06,2024-02-07,02:00:00,13.2, correctiva,Rotura de faja/correa,17699.0,PC
PAR-007047,PC_EQ_10,2025-08-29,04:00:00,16.1, correctiva,Rotura de faja/correa,,PC
PAR-004268, PC-EQ-02,2026-06-06,11:00:00,6.5,PREVENTIVA,Mantenimiento programado (plan anual),8154.0,PC
